ciclo,id_eje,descripcion_eje,id_siglas,descripcion_siglas,id_proyecto,descripcion_proyecto,id_obra,descripcion_obra,id_municipio,latitud,longitud,descripcion_municipio,id_estatus,descripcion_estatus,importe_presupuestal_estatal_2020
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0327,CONSTRUCCIÓN DE TECHUMBRE Y SISTEMA ACRÍLICO PARA CANCHAS DE USOS MÚLTIPLES DE PRÁCTICAS NÚM. 3 Y NÚM. 4 EN LA DEPORTIVA LIC. ARNULFO VÁZQUEZ NIETO,015,20.977781,-101.286896,GUANAJUATO,1,Concluida,1084991.29
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0328,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES DE PRÁCTICAS EN EL CERRO DEL GALLO,015,21.0151809999999,-101.261334,GUANAJUATO,2,En ejecución,302860.63
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0329,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES DE PRÁCTICAS EN LA CALLE SAN CLEMENTE,015,21.022693,-101.255461999999,GUANAJUATO,2,En ejecución,187287.94
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0330,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES DE PRÁCTICAS EN LA COLONIA LAS TERESAS II,015,20.995217,-101.294459,GUANAJUATO,2,En ejecución,95185.52
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0331,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES DE PRÁCTICAS EN LA COLONIA SANTA FE,015,21.016043,-101.277417,GUANAJUATO,2,En ejecución,253075.05
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0332,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES EN EL FRACCIONAMIENTO CAÑADA DE CERVERA,015,20.9645629999999,-101.288948,GUANAJUATO,2,En ejecución,204286.7
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0333,CONSTRUCCIÓN DE GIMNASIO AL AIRE LIBRE EN EL PARQUE ALVARO OBREGÓN,014,21.1547829999999,-100.927599,DOLORES HIDALGO,1,Concluida,157500
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0334,CONSTRUCCIÓN DE GIMNASIO AL AIRE LIBRE Y REHABILITACION DE TRES CANCHAS DE USOS MÚLTIPLES CON RECUBRIMIENTO ACRÍLICO EN LA UNIDAD DEPORTIVA PADRE HIDALGO,014,21.168358,-100.933905999999,DOLORES HIDALGO,1,Concluida,742500
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0335,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES EN PARQUE RECREATIVO LA MORERA MUNICIPIO DE DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL GTO.,014,21.153108,-100.942021999999,DOLORES HIDALGO,1,Concluida,185000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0336,BARDEADO PERIMETRAL EN UNIDAD DEPORTIVA SEGUNDA ETAPA DOCTOR MORA GTO.,013,21.1396289999999,-100.327391,DOCTOR MORA,1,Concluida,449720.33
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0337,ALUMBRADO UNIDAD DEPORTIVA (SEGUNDA ETAPA) Y CONSTRUCCIÓN SUMINISTRO Y COLOCACIÓN DE GRADAS METÁLICAS 100 PERSONAS EN LA UNIDAD DEPORTIVA,012,20.614498,-101.684336,CUERÁMARO,1,Concluida,450000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0338,REHABAILITACIÓN DE ANDADORES Y SANITARIOS EN UNIDAD DEPORTIVA NORTE,011,20.4899489999999,-100.969853,CORTAZAR,1,Concluida,745000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0339,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES Y OBRAS COMPLEMENTARIAS EN AUDITORIO DEPORTIVO JOSÉ ENRIQUE VELÁZQUEZ EN LA LOCALIDAD PIEDRA LARGA,010,20.25887,-100.335067,CORONEO,1,Concluida,225000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0340,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES Y OBRAS COMPLEMENTARIAS EN AUDITORIO DEPORTIVO VICENTE FOX QUESADA EN LA LOCALIDAD CERRO COLORADO,010,20.231794,-100.353084999999,CORONEO,1,Concluida,225000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0341,CONSTRUCCIÓN DE TECHADO DE LA CANCHA DE USOS MÚLTIPLES (DE PRÁCTICAS) DEL CAMPO AZTECA COMONFORT GTO.,009,20.727284,-100.759868,COMONFORT,1,Concluida,745000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0342,CONSTRUCCIÓN DE CANCHA DE FÚTBOL SIETE CON OBRAS COMPLEMENTARIAS EN EL UNIDAD DEPORTIVA SAN JUANICO,007,20.537882,-100.839292,CELAYA,1,Concluida,2398073.83
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0343,CONSTRUCCIÓN DE GIMNASIO AL AIRE LIBRE EN LA LOCALIDAD DE EL TORO EN EL MUNICIPIO DE ATARJEA GTO.,006,21.3747809999999,-99.780162,ATARJEA,1,Concluida,294227.36
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0344,CONSTRUCCIÓN DE GIMNASIO AL AIRE LIBRE EN LA LOCALIDAD DE LOS LLANITOS EN EL MUNICIPIO DE ATARJEA GTO. ,006,21.1932019999999,-99.8092388999999,ATARJEA,1,Concluida,155772.64
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0345,CONSTRUCCIÓN DE CANCHA DE FÚTBOL SIETE DE PRÁCTICAS GIMNASIO AL AIRE LIBRE PISTA DE TROTE Y GRADAS METÁLICAS EN EL FRACC. EL GUADALUPANO 2A SECCIÓN (SEGUNDA ETAPA) APASEO EL GRANDE,005,20.5460889999999,-100.702101,APASEO EL GRANDE,1,Concluida,3115239.85
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0346,REMODELACIÓN DE CANCHA CENTRAL (DUELA) EN MÓDULO DEPORTIVO MULTIDISCIPLINARIO EN ACÁMBARO GTO.,002,20.0402489999999,-100.727787,ACÁMBARO,1,Concluida,1085000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0146,Gto. Me Mueve,0347,REHABILITACIÓN DE CANCHA DE USOS MÚLTIPLES EN LA UNIDAD DEPORTIVA CABECERA MUNICIPAL,001,20.442508,-101.533351,ABASOLO,1,Concluida,745000
2020,3,Educación de Calidad,CODE,Comisión de Deporte del Estado de Guanajuato,Q0151,Unidad Deportiva en Purísima del Rincón,0349,TERMINACIÓN DEL CENTRO ACUÁTICO EN LA UNIDAD DEPORTIVA PURÍSIMA DEL RINCÓN GTO.,025,21.0406125999999,-101.8693014,PURÍSIMA DEL RINCÓN,2,En ejecución,3278649.11
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0350,CAMINO RURAL CANARIO A LAGUNA PRIETA 2DA ETAPA,046,20.1898643,-101.3412103,YURIRIA,1,Concluida,3195398.26
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0351,CAMINO RURAL EL TIMBINAL A EL SALTO,046,20.082873915,-101.0799194,YURIRIA,1,Concluida,2791534.29
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0352,CAMINO RURAL SAN ISIDRO DE CALERA,046,20.145333349,-101.3465198,YURIRIA,1,Concluida,576655.31
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0353,CAMINO RURAL TINAJA DE PASTORES,046,20.206160835,-101.0629559,YURIRIA,1,Concluida,1715327.62
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0354,CAMINO RURAL PASO DE GUILLERMO A PANALITO DE LA GLORIA,045,21.209914781,-99.91650476,XICHÚ,1,Concluida,871805.11
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0355,CAMINO RURAL PUERTO CHIQUITO A EL MILAGRO 3RA ETAPA,045,21.3040705,-100.1431608,XICHÚ,1,Concluida,4525644.92
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0356,CAMINO RURAL PUERTO DE ALEJANDRIA A PUERTO DE BUENA VISTA 1RA ETAPA,045,21.392356755,-99.79544895,XICHÚ,2,En ejecución,7160134.46
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0357,CAMINO RURAL XICHU LLANO GRANDE 3RA ETAPA,045,21.276377964,-100.0644756,XICHÚ,1,Concluida,2232898.84
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0358,CAMINO RURAL CIENEGUILLA-LA SIMONA 3DA ETAPA,043,21.2527518,-100.2726025,VICTORIA,1,Concluida,1049993.16
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0359,CAMINO RURAL JOYA FRIA A DERRAMADEROS 4TA ETAPA,043,21.3758704,-100.1434014,VICTORIA,1,Concluida,3999403.44
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0360,CAMINO RURAL LA ESPERANZA,043,21.2692066,-100.3273534,VICTORIA,1,Concluida,1047906.87
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0361,CAMINO RURAL LA LUZ,043,21.283084,-100.3490143,VICTORIA,1,Concluida,3375639.44
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0362,CAMINO RURAL LA SALITRERA 2DA ETAPA,043,21.186214,-100.151418,VICTORIA,1,Concluida,1588059.84
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0363,CAMINO RURAL ROMERILLOS ,043,21.3053839,-100.2470184,VICTORIA,1,Concluida,2036137.03
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0364,CAMINO RURAL SOMBRERETE-CIENEGUILLA,043,21.2655857,-100.284072,VICTORIA,1,Concluida,2098297.41
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0365,CAMINO RURAL XACALASUCHITL,043,21.192466,-100.2099573,VICTORIA,1,Concluida,2098715.68
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0366,34 CAMINOS SACA COSECHAS,042,20.2758683,-101.1518184,VALLE DE SANTIAGO,1,Concluida,1303623.79
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0367,CAMINO RURAL ACCESO A LA ISLA,042,20.448748476,-101.1164731,VALLE DE SANTIAGO,1,Concluida,1237572.42
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0368,CAMINO RURAL CERRO PRIETO,042,20.48491217,-101.3161788,VALLE DE SANTIAGO,1,Concluida,4480554.86
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0369,CAMINO RURAL GRANJA ROJA,042,20.3654047,-101.1272261,VALLE DE SANTIAGO,1,Concluida,438611.31
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0370,CAMINO RURAL PLAZA VIEJA ,042,20.3846289,-101.39772,VALLE DE SANTIAGO,1,Concluida,1491519.01
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0371,CAMINO RURAL POZO DE AROSTEGUI,042,20.3725181,-101.1448951,VALLE DE SANTIAGO,1,Concluida,2082346.55
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0372,CAMINO RURAL RINCON DE ALONZO,042,20.475598103,-101.3546845,VALLE DE SANTIAGO,1,Concluida,2387934.75
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0373,CAMINO RURAL SAN ANTONIO DE PANTOJA,042,20.413023376,-101.3773757,VALLE DE SANTIAGO,1,Concluida,809457.26
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0374,CAMINO RURAL SAN JOSE DE PANTOJA,042,20.402259057,-101.3783884,VALLE DE SANTIAGO,1,Concluida,2742602.36
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0375,CAMINO RURAL SAN VICENTE,042,20.4362797,-101.2329259,VALLE DE SANTIAGO,1,Concluida,2549117.38
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0376,CAMINO RURAL EL CERRO,041,20.047100628,-101.208629,URIANGATO,1,Concluida,760303.99
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0377,CAMINO RURAL PORTALITOS,041,20.0984382,-101.1528929,URIANGATO,1,Concluida,2013600.41
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0378,CAMINO RURAL CERRO COLORADO-LA BARBOSA,040,21.1063506,-100.2325079,TIERRA BLANCA,1,Concluida,1773019.44
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0379,CAMINO RURAL EL XOCONOXTLE-CERRO BLANCO,040,20.9916713,-100.1169937,TIERRA BLANCA,1,Concluida,1877753.14
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0380,10 CAMINOS SACA COSECHAS,039,20.316289892,-100.7965557,TARIMORO,1,Concluida,500000
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0381,CAMINO RURAL EL BEATO 1RA ETAPA,039,20.3923795,-100.7112758,TARIMORO,1,Concluida,1519518.21
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0382,CAMINO RURAL EL SAUCILLO,039,20.274403414,-100.7564216,TARIMORO,1,Concluida,4250739.9
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0383,CAMINO RURAL HACIENDA VIEJA,039,20.243064921,-100.7478545,TARIMORO,1,Concluida,3093829.97
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0384,CAMINO RURAL HUAPANGO A GUADALUPE 1RA ETAPA,039,20.378121342,-100.693837,TARIMORO,1,Concluida,2759893.07
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0385,CAMINO RURAL LA MONCADA A BALLESTEROS,039,20.2380856,-100.7906234,TARIMORO,1,Concluida,2679685.86
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0386,CAMINO RURAL LA MONCADA A SAN NICOLAS 3RA ETAPA,039,20.264686814,-100.7941212,TARIMORO,1,Concluida,3106984.98
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0387,CAMINO RURAL LA PARADA A CERRITO BLANCO 1ER ETAPA,038,19.9666416,-100.5821066,TARANDACUAO,1,Concluida,6033838.32
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0388,CAMINO RURAL LOS HORNOS 2DA ETAPA  ( BARRIO DE SANTIAGO- HACIENDA VIEJA),038,20.0066844,-100.498603,TARANDACUAO,1,Concluida,1695211.59
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0389,CAMINO RURAL QUERETANO EN LA COMUNIDAD DE LA PURISIMA,038,19.9984443,-100.5001142,TARANDACUAO,1,Concluida,2570351.6
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0390,24 CAMINOS SACA COSECHAS,037,21.01816814,-101.5357067,SILAO DE LA VICTORIA,1,Concluida,2528000
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0391,CAMINO RURAL ACCESO AL CHAPIN 2A ETAPA,034,21.0996074,-100.0707688,SANTA CATARINA,1,Concluida,1399853.9
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0392,CAMINO RURAL LOMA DE COPUDO 2A ETAPA,034,21.1914544,-100.1213788,SANTA CATARINA,1,Concluida,1749315.53
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0393,CAMINO RURAL LAS CAÑAS,003,21.024470208,-100.7789322,SAN MIGUEL DE ALLENDE,1,Concluida,7382650.65
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0394,CAMINO RURAL LA CRUZ,033,21.204655,-100.5931314,SAN LUIS DE LA PAZ,1,Concluida,699634.11
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0395,CAMINO RURAL LA ESCONDIDA,033,21.2975964,-100.6226245,SAN LUIS DE LA PAZ,1,Concluida,623875.63
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0396,CAMINO RURAL LA ONZA,033,21.441445766,-100.6373516,SAN LUIS DE LA PAZ,1,Concluida,2370989.91
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0397,CAMINO RURAL LA PROVIDENCIA ,033,21.111687308,-100.4906769,SAN LUIS DE LA PAZ,1,Concluida,2287732.62
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0398,CAMINO RURAL LABOR DE GAMBOA ,033,21.4358314,-100.4649534,SAN LUIS DE LA PAZ,1,Concluida,469616.36
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0399,CAMINO RURAL POZO BLANCO ,033,21.2786523,-100.6486241,SAN LUIS DE LA PAZ,1,Concluida,858586
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0400,20 CAMINOS SACA COSECHAS,030,21.7594766,-101.3384606,SAN FELIPE,1,Concluida,2986545.28
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0401,CAMINO RURAL NUEVO VALLE DE MORENO A SAN ANTONIO DE LAS ALANZAS,030,21.3460633,-101.4492892,SAN FELIPE,1,Concluida,2328038.4
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0402,CAMINO RURAL MEJORAMIENTO BUENAVISTA,029,21.36010031,-100.7312679,SAN DIEGO DE LA UNIÓN,1,Concluida,371986.75
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0403,CAMINO RURAL MEJORAMIENTO EL CARRIZAL,029,21.462947714,-100.7833018,SAN DIEGO DE LA UNIÓN,1,Concluida,358516.72
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0404,CAMINO RURAL MEJORAMIENTO EL COLORADO A EL METATERO,029,21.50322428,-100.8056351,SAN DIEGO DE LA UNIÓN,1,Concluida,900415.27
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0405,CAMINO RURAL MEJORAMIENTO EX HACIENDA DE MONJAS A PRESA DE MONJAS,029,21.351113553,-100.9759751,SAN DIEGO DE LA UNIÓN,1,Concluida,2547389.48
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0406,CAMINO RURAL MEJORAMIENTO SAN FRANCO,029,21.459490214,-100.9438388,SAN DIEGO DE LA UNIÓN,1,Concluida,342646.78
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0407,CAMINO RURAL VENADITO Y VARAL - EL MEZQUITAL 2DA ETAPA,029,21.456531666,-100.7821192,SAN DIEGO DE LA UNIÓN,1,Concluida,5815689.13
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0408,23 CAMINOS SACA COSECHAS,028,20.1916639,-100.8907601,SALVATIERRA,1,Concluida,1624308.08
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0409,CAMINO RURAL LOMAS VERDES A URIREO,028,20.206994886,-100.8615497,SALVATIERRA,1,Concluida,3086281.79
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0410,CAMINO RURAL PEJO A SAN RAFAEL DEL MORAL,028,20.034340342,-100.9491639,SALVATIERRA,1,Concluida,3201274.77
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0411,CAMINO RURAL TORONJO A SAN RAFAEL PEJO,028,20.020152404,-100.9622594,SALVATIERRA,1,Concluida,3994353.01
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0412,CAMINO RURAL LA ORDEÑA A LA COMPAÑÍA,027,20.6434129,-101.1456415,SALAMANCA,1,Concluida,6411171.21
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0413,CAMINO RURAL ROMITA A PUERTO INTERIOR A EL ESCOPLO,026,20.910154,-101.507651,ROMITA,1,Concluida,2460202.09
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0414,CAMINO RURAL ROMITA- CUERAMARO-LOS ANGELES 4TA ETAPA,026,20.8471578,-101.5439531,ROMITA,1,Concluida,4886025.137
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0415,CAMINO RURAL TEJAMANIL- VISTA HERMOSA SANTA ROSA DE RIVAS,026,20.7820988,-101.5328232,ROMITA,1,Concluida,7140025.276
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0416,21 CAMINOS SACA COSECHAS,025,20.914761192,-101.9040082,PURÍSIMA DEL RINCÓN,1,Concluida,999950.21
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0417,CAMINO RURAL GUARDARRAYAS,025,21.0589335,-101.8674916,PURÍSIMA DEL RINCÓN,1,Concluida,3479453.05
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0418,CAMINO RURAL LA MINA,025,20.99160343,-101.8946876,PURÍSIMA DEL RINCÓN,1,Concluida,1577598.76
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0419,5 CAMINOS SACA COSECHAS,024,20.5592446,-101.3372717,PUEBLO NUEVO,1,Concluida,402000
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0420,CAMINO RURAL CAMINO DE ACCESO A LA COMUNIDAD DE TACUBA,023,20.3016266,-101.817765,PÉNJAMO,1,Concluida,1624695.53
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0421,CAMINO RURAL CAPILLA DE MORALES A MULA DE AGUILAR - SAN FRANCISCO DEL RIZO,023,20.383011384,-102.0772604,PÉNJAMO,1,Concluida,3447461.22
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0422,CAMINO RURAL CASTILLO DE VILLASEÑOR A MARAVILLAS DE MORALES ,023,20.2841582,-101.8470293,PÉNJAMO,1,Concluida,3300348.66
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0423,CAMINO RURAL TEPETATE DE NEGRETE  A MOGOTE DE REYES 2DA ETAPA,023,20.3158988,-101.7985548,PÉNJAMO,1,Concluida,3602046.49
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0424,CAMINO RURAL LOS GACHUPINES,022,21.766067145,-101.5307896,OCAMPO,1,Concluida,5978577.32
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0425,CAMINO RURAL TROJES 2DA. ETAPA,022,21.568630132,-101.4000457,OCAMPO,1,Concluida,2974425.86
2020,4,Economía para Todos,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,Q0176,Conectando mi Camino Rural,0427,CAMINO RURAL ACCESO A CUANAMUCO,021,20.060646,-101.2209543,MOROLEÓN,1,Concluida,906642.69
